0.00000 0.00000 0.00000
-1.61492 -1.61492 -0.43036
-1.61492 1.61492 0.43036
-0.93422 -0.93422 2.15616
-0.93422 0.93422 -2.15616
1.61492 -1.61492 0.43036
1.61492 1.61492 -0.43036
0.93422 -0.93422 -2.15616
0.93422 0.93422 2.15616
