0.000000   0.0000    0.000
-1.73205   -1.000    1.200
1.732050   -1.000    1.200
0.00000    2.0000    1.200
-1.5000   -1.0000    -1.80
1.50000   -1.0000    -1.80
0.00000    1.8027    -1.80
